"Tradename";"License #";"UBI";"Street Address";"Suite/Rm";"City";"State";"County";"ZipCode";"PrivDesc";"PrivilegeStatus";"DayPhone";"";""
"AUSTIN LOTT                                  ";"413530";"6033549000010001";"29 HORIZON FLATS RD STE 8     ";"                         ";"WINTHROP                ";"WA";"OKANOGAN";"988628400";"MARIJUANA RETAILER                 ";"ACTIVE (ISSUED)";"5094295556";"";""
"AWOW LLC                                     ";"415318";"6034023650010004";"3310 E LAKE SAMMAMISH PKWY SE ";"                         ";"SAMMAMISH               ";"WA";"KING";"980757497";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"AWOW LLC                                     ";"422295";"6034023650010002";"14787 NE 95TH ST              ";"                         ";"REDMOND                 ";"WA";"KING";"980522557";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"AXIS MANAGEMENT LLC                          ";"422962";"6033767260010004";"405 E UNION ST                ";"                         ";"CENTRALIA               ";"WA";"LEWIS";"985313759";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"B & M                                        ";"416248";"6035987690010001";"202 AVE D STE B               ";"                         ";"SNOHOMISH               ";"WA";"SNOHOMISH";"982902745";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"B'S REC                                      ";"422919";"6036037510010001";"2001 SPIRIT LAKE HWY          ";"                         ";"CASTLE ROCK             ";"WA";"COWLITZ";"986119712";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"B-TOWN BUD                                   ";"421143";"6035573870010001";"15715 13TH AVE SW             ";"                         ";"BURIEN                  ";"WA";"KING";"981662120";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"B2 FARMS                                     ";"420668";"6035514440010001";"14040 ENGLUND RD SW           ";"                         ";"TENINO                  ";"WA";"THURSTON";"98589    ";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"BAKERS HARMONY                               ";"420810";"6035504920010001";"909 E FRANCIS AVE             ";"                         ";"SPOKANE                 ";"WA";"SPOKANE";"992083640";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"BAKKER ENTERPRISES                           ";"421628";"6021462460010004";"21817 98TH AVE W              ";"                         ";"EDMONDS                 ";"WA";"SNOHOMISH";"980203925";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"BALLARD RETAIL SYSTEMS                       ";"420289";"6029278430010002";"5135 BALLARD AVE NW           ";"                         ";"SEATTLE                 ";"WA";"KING";"981074857";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"BARBARA LYNNE MILLER                         ";"421182";"6012236970010002";"454 CAPE DR                   ";"                         ";"FRIDAY HARBOR           ";"WA";"SAN JUAN";"982508479";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"BASHIR GROUP LLC                             ";"420458";"6035506730010001";"81 CLAY ST APT 325            ";"                         ";"SEATTLE                 ";"WA";"KING";"981214118";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"BATSTONE BUD SHOP                            ";"420478";"6034395390010001";"933 E JOHNS PRAIRIE RD        ";"                         ";"SHELTON                 ";"WA";"MASON";"985841270";"MARIJUANA RETAILER                 ";"ACTIVE (ISSUED)";"3604908753";"";""
"BAU CHEO DU                                  ";"420464";"6015280200010002";"1006 SE 199TH AVE STE E       ";"                         ";"CAMAS                   ";"WA";"CLARK";"986079812";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"BAU DU                                       ";"420933";"6015280200010003";"1006 SE 199TH AVE STE M       ";"                         ";"CAMAS                   ";"WA";"CLARK";"986079812";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"BAU DU                                       ";"420976";"6015280200010004";"1006 SE 199TH AVE STE N       ";"                         ";"CAMAS                   ";"WA";"CLARK";"986079812";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"BB&B                                         ";"415544";"6033558630010002";"27721 PACIFIC AVE S  STE D    ";"SUITE D                  ";"FEDERAL WAY             ";"WA";"KING";"980032406";"MARIJUANA RETAILER                 ";"ACTIVE (ISSUED)";"2532794511";"";""
"BC'S BEST                                    ";"421595";"6035690540010001";"UNKNOWN                       ";"                         ";"BENTON CITY             ";"WA";"BENTON";"99320    ";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"BCSF ENTERPRISE LLC                          ";"420650";"6035512760010001";"7917 150TH ST E               ";"                         ";"PUYALLUP                ";"WA";"PIERCE";"983758436";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"BE KIND                                      ";"421093";"6034034920010004";"11420 E SPRAGUE AVE STE B     ";"                         ";"SPOKANE VALLEY          ";"WA";"SPOKANE";"992065224";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"BEAUTIFUL GREEN LLC                          ";"422805";"6036037780010001";"4812 PACIFIC AVE SE STE B     ";"                         ";"LACEY                   ";"WA";"THURSTON";"985031218";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"BEAUTIFUL SUN LLC                            ";"422804";"6036037750010001";"7226 MARTIN WAY E  STE C      ";"                         ";"OLYMPIA                 ";"WA";"THURSTON";"985165533";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"BEE KIND                                     ";"421480";"6033993110010002";"11420 E SPRAGUE AVE STE C     ";"                         ";"SPOKANE VALLEY          ";"WA";"SPOKANE";"992065224";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"BEGIS BUSSINESS PARK INC                     ";"422761";"6033702170010001";"13131 MUKILTEO SPEEDWAY       ";"                         ";"LYNNWOOD                ";"WA";"SNOHOMISH";"980875117";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"BELFAIR SHOP LLC                             ";"422824";"6036041820010001";"23632 WA-3                    ";"                         ";"BELFAIR                 ";"WA";"MASON";"98528    ";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"BELLA SOLE                                   ";"420290";"6030954980010002";"19501 STATE ROUTE 127         ";"                         ";"LACROSSE                ";"WA";"WHITMAN";"991438709";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"BELLEVUE MARIJUANA                           ";"415253";"6033504230010001";"614 116TH AVE NE              ";"                         ";"BELLEVUE                ";"WA";"KING";"980045206";"MARIJUANA RETAILER                 ";"ACTIVE (ISSUED)";"4254535749";"";""
"BELLEVUE QUALITY                             ";"420466";"6031002550010003";"12700 BEL RED RD              ";"                         ";"BELLEVUE                ";"WA";"KING";"980052626";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"BELLINGHAM MARIJUANA                         ";"422612";"6035966060010001";"5463 GUIDE MERIDIAN RD        ";"                         ";"BELLINGHAM              ";"WA";"WHATCOM";"982269771";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"BELLWETHER ENTERPRISES                       ";"350766";"6033549360010003";"11311 HWY 99                  ";"                         ";"EVERETT                 ";"WA";"SNOHOMISH";"982044816";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"BELLWETHER ENTERPRISES                       ";"414103";"6033549360010002";"10707 PACIFIC AVE S SUITE B   ";"                         ";"TACOMA                  ";"WA";"PIERCE";"984446098";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"BERSTLER FARM                                ";"420847";"6035513760010001";"14416 S MURPHY RD             ";"                         ";"CHENEY                  ";"WA";"SPOKANE";"990049041";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"BEST BUDS                                    ";"420851";"6032447230010002";"1820 CRESWELL RD              ";"                         ";"SNOHOMISH               ";"WA";"SNOHOMISH";"982907605";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"BEST BUDS                                    ";"421589";"6035689480010001";"708 LINCOLN AVE APT 2         ";"                         ";"SNOHOMISH               ";"WA";"SNOHOMISH";"982902451";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"BEST BUDZ                                    ";"413964";"6021535060020001";"4308 103RD PL NE              ";"                         ";"MARYSVILLE              ";"WA";"SNOHOMISH";"982718634";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"BEST PEACE OF GLASS                          ";"422067";"6035829780010001";"960 VALLEY MALL PKWY          ";"                         ";"EAST WENATCHEE          ";"WA";"DOUGLAS";"988027655";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"BEST PEACE OF GLASS                          ";"422275";"6035829780010002";"21655 RENTON MAPLE VALLEY RD  ";"STE B                    ";"MAPLE VALLEY            ";"WA";"KING";"980388009";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"BETTER BUDS                                  ";"421709";"6035924360010001";"841 NESS CORNER RD            ";"STE B                    ";"PORT HADLOCK            ";"WA";"JEFFERSON";"983399572";"MARIJUANA RETAILER                 ";"ACTIVE (ISSUED)";"3607316611";"";""
"BEV'S BUDS                                   ";"420483";"6033596930010002";"12525 WILLOWS RD NE STE 70    ";"                         ";"KIRKLAND                ";"WA";"KING";"980348700";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"BHANG 420                                    ";"421495";"6035662810010001";"4418 130TH ST SE STE B        ";"                         ";"EVERETT                 ";"WA";"SNOHOMISH";"982089645";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"BIG BUDDAS COLLECTIVE MEDS                   ";"420823";"6032291760010001";"4231 OLYMPIC DR W HWY 3       ";"                         ";"BREMERTON               ";"WA";"KITSAP";"983120000";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"BIG BUDS POT SHOP                            ";"421659";"6032460580020001";"11722 14TH AVE S              ";"                         ";"BURIEN                  ";"WA";"KING";"981682140";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"BIG CITY, LLC                                ";"420895";"6032545370010003";"17917 VASHON HWY SW           ";"                         ";"VASHON                  ";"WA";"KING";"980705204";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"BIG CITY, LLC                                ";"422714";"6032545370010004";"18824 SMOKEY POINT BLVD # C   ";"                         ";"ARLINGTON               ";"WA";"SNOHOMISH";"982234261";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"BIG CITY, LLC                                ";"422795";"6032545370010005";"2805 6TH AVE STE C            ";"                         ";"TACOMA                  ";"WA";"PIERCE";"984066707";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"BIG TONY'S                                   ";"421934";"6035765600010001";"720 3RD AVE STE 1909          ";"                         ";"SEATTLE                 ";"WA";"KING";"981041825";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"BIGTROPHY ENTERPRISES                        ";"420338";"6020200610010006";"401 RAINER AVE N STE 1        ";"                         ";"RENTON                  ";"WA";"KING";"980575319";"MARIJUANA RETAILER                 ";"ACTIVE (ISSUED)";"4257652935";"";""
"BILLY PLACE                                  ";"420911";"6035514070010001";"9817 16TH AVE SW              ";"                         ";"SEATTLE                 ";"WA";"KING";"981062830";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"BK'S GREENS                                  ";"420685";"6035506470010001";"8909 14TH AVE S               ";"STE F                    ";"SEATTLE                 ";"WA";"KING";"981084818";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"BLACK KETTLE MANAGEMENT                      ";"420813";"6034829780010001";"2607 SOUTH TACOMA WAY STE B   ";"                         ";"TACOMA                  ";"WA";"PIERCE";"984097525";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"BLAZE & STONE LLC                            ";"421318";"6035512230010001";"6620 N MARKET ST STE 200      ";"                         ";"SPOKANE                 ";"WA";"SPOKANE";"992177809";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
