"Tradename";"License #";"UBI";"Street Address";"Suite/Rm";"City";"State";"County";"ZipCode";"PrivDesc";"PrivilegeStatus";"DayPhone";"";""
"BC LABS                                      ";"417135";"6033613880010001";"199 EASY ST                   ";"                         ";"PORT ANGELES            ";"WA";"CLALLAM";"98362    ";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"BE KIND BUDS                                 ";"416353";"6032991040010001";"1199 W CUNNINGHAM RD STE P2   ";"STE P2                   ";"OTHELLO                 ";"WA";"ADAMS";"983449004";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"2067796839";"";""
"BEACON                                       ";"414038";"6032862770010002";"6021 E MANSFIELD AVE STE 100  ";"                         ";"SPOKANE VALLEY          ";"WA";"SPOKANE";"992120000";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"BEACON FARMS                                 ";"416717";"6033574780010001";"1512 RD 2 NW                  ";"SUITE C                  ";"MOSES LAKE              ";"WA";"GRANT";"988379824";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"BEARDED BRO'S BEST                           ";"417585";"6033503300010002";"470 W 2ND ST STE 104          ";"                         ";"SUMAS                   ";"WA";"WHATCOM";"982959633";"MARIJUANA PROCESSOR                ";"CLOSED (PERMANENT)";"          ";"";""
"BEAUSOLEIL                                   ";"416694";"6033541680010001";"7903 BEAVER VALLEY RD STE A   ";"                         ";"CHIMACUM                ";"WA";"JEFFERSON";"983250000";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"2253299486";"";""
"BELLA JANE'S                                 ";"416762";"6033593520010001";"530 RONLEE LN NW STE B        ";"STE B                    ";"OLYMPIA                 ";"WA";"THURSTON";"985029270";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"3603380309";"";""
"BELLADONNA                                   ";"416894";"6033606700010001";"411 E SPRAGUE AVE             ";"                         ";"SPOKANE                 ";"WA";"SPOKANE";"992021537";"MARIJUANA PROCESSOR                ";"PENDING (ISSUED)";"5094646217";"";""
"BELLINGHAM BUD CO.                           ";"416323";"6033457080010001";"8912 KIMMIE ST SW  STE A      ";"                         ";"TUMWATER                ";"WA";"THURSTON";"985120000";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"2069203637";"";""
"BERT'S BUDS LLC                              ";"416888";"6035163000010001";"7800 POSTMA ROAD   STE 5      ";"STE 5                    ";"MOXEE                   ";"WA";"YAKIMA";"989360000";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"8088701439";"";""
"BEST BUD NORTHWEST                           ";"412662";"6034912450010001";"8441 OLD HIGHWAY 99 SE        ";"                         ";"TUMWATER                ";"WA";"THURSTON";"98501    ";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"BEST QUALITY GARDENS                         ";"416019";"6035800290010001";"1041 INDURTRIAL WAY           ";"STE 110                  ";"LONGVIEW                ";"WA";"COWLITZ";"986320000";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"BEST SOURCE PRODUCERS                        ";"413613";"6033561270010001";"74 PIT RD                     ";"STE F                    ";"BREWSTER                ";"WA";"OKANOGAN";"988129676";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"3602418894";"";""
"BIBI PRODUCTIONS                             ";"417046";"6033629730010001";"2008 NE 34TH PL               ";"                         ";"RENTON                  ";"WA";"KING";"980568000";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"BIG BELLY ACRES                              ";"413086";"6033371090010001";"7181 PIRATES COVE AVE SW #A   ";"                         ";"BREMERTON               ";"WA";"KITSAP";"983670000";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"BIG DADDY PURP CORP                          ";"416893";"6033606770010001";"2154 BUCHANAN LOOP            ";"STE A                    ";"FERNDALE                ";"WA";"WHATCOM";"982480000";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"BIG RIDGE FARMS                              ";"413135";"6032989190010002";"1655 ROAD 4 NE                ";"STE A                    ";"COULEE CITY             ";"WA";"DOUGLAS";"991150000";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"4254429905";"";""
"BIG RIDGE FARMS                              ";"413139";"6032989190010006";"1655 ROAD 4 NE STE D          ";"                         ";"COULEE CITY             ";"WA";"DOUGLAS";"991150000";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"4254429905";"";""
"BIG RIVER FARMS                              ";"415726";"6034624390010001";"7584 JAMES ST WAY STE A       ";"                         ";"FORD                    ";"WA";"STEVENS";"990138705";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"5092382950";"";""
"BILLOWS OF HAZE                              ";"417631";"6036050540010001";"3836 E ROWAN AVE STE B        ";"                         ";"SPOKANE                 ";"WA";"SPOKANE";"992170000";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"BILLY'S GOAT (GREATEST OF ALL THINGS)        ";"412179";"6033501090010001";"85 SCOTT HILL DR #A           ";"                         ";"ORCAS                   ";"WA";"SAN JUAN";"982800000";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"3603763744";"";""
"BIOCHRON                                     ";"416641";"6034666120010001";"10211 S SPOTTED ROAD          ";"SUITE A                  ";"CHENEY                  ";"WA";"SPOKANE";"99004    ";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"5099798724";"";""
"BIP NORTHWEST, LLC                           ";"419493";"6035936930010001";"1938 MILWAUKEE WAY            ";"STE B                    ";"TACOMA                  ";"WA";"PIERCE";"984212702";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"BLACK DIAMOND CANNABIS                       ";"416511";"6033377320010001";"3053 RIGGS RD                 ";"STE A                    ";"TOUCHET                 ";"WA";"WALLA WALLA";"993600000";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"2535691700";"";""
"BLACK DIAMOND CANNABIS                       ";"416512";"6033377320010002";"986 E HAMPTON RD              ";"                         ";"LIND                    ";"WA";"ADAMS";"993419725";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"BLACK DIAMOND FARMS                          ";"415968";"6033228580010002";"14110 EAST MT SPOKANE PARK DR ";"STE A                    ";"MEAD                    ";"WA";"SPOKANE";"990210000";"MARIJUANA PROCESSOR                ";"PENDING (ISSUED)";"5097209784";"";""
"BLACK DOG ACRES                              ";"412169";"6033744980010001";"728 TURKEY RANCH RD STE A     ";"                         ";"GOLDENDALE              ";"WA";"KLICKITAT";"986202329";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"5097734100";"";""
"BLACK MARKET MUSIC                           ";"415786";"6032601540010001";"5256 UPPER HEDGES ROAD  STE B ";"                         ";"WENATCHEE               ";"WA";"CHELAN";"988018931";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"2064341570";"";""
"BLACK SANDS RANCH                            ";"412329";"6018426860010002";"5985 RD H NW                  ";"                         ";"EPHRATA                 ";"WA";"GRANT";"988230000";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"5097504956";"";""
"BLACKSMITH FARMS                             ";"413622";"6033563730010001";"6251 NE BEAR CREEK DEWATTO RD ";"                         ";"BELFAIR                 ";"WA";"MASON";"985288795";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"5182218851";"";""
"BLC, LLC                                     ";"416961";"6035938490010002";"2065 GARFIELD AVE SE STE A    ";"                         ";"PORT ORCHARD            ";"WA";"KITSAP";"983668740";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"BLEWETT PASS FARMS                           ";"412213";"6033489510010002";"2855 US 97                    ";"STE A                    ";"PESHASTIN               ";"WA";"CHELAN";"988470000";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"4257365063";"";""
"BLF NORTH                                    ";"416947";"6033503070010002";"26609 79TH AVE S STE 100      ";"                         ";"KENT                    ";"WA";"KING";"980327319";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"BLF NORTH                                    ";"416948";"6033503070010003";"26609 79TH AVE S STE 150      ";"                         ";"KENT                    ";"WA";"KING";"980327319";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"BLISSFUL CHOICE                              ";"416203";"6033919260010001";"3163 GOLDIE RD  BLDG B STE 2  ";"BLDG B STE 2             ";"OAK HARBOR              ";"WA";"ISLAND";"982772733";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"3609611828";"";""
"BLUE DOG SEEDS                               ";"417236";"6032863990010002";"186 HOWELL CANYON RD STE A    ";"                         ";"TONASKET                ";"WA";"OKANOGAN";"988559485";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"5099877063";"";""
"BLUE ROCK ACRES                              ";"412357";"6033495610010001";"412854OWER GREEN CANYON RD #A ";"                         ";"ELLENSBURG              ";"WA";"KITTITAS";"989260000";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"4252602104";"";""
"BLUE ROOTS CANNABIS                          ";"413075";"6033497960010002";"13026 W MCFARLANE RD BLDG C1  ";"                         ";"AIRWAY HEIGHTS          ";"WA";"SPOKANE";"990015099";"MARIJUANA PROCESSOR                ";"PENDING (ISSUED)";"5092209839";"";""
"BLUE SKY GROWERS                             ";"412969";"6033447110010001";"5526 INDUSTRY LN STE 4        ";"                         ";"EAST WENATCHEE          ";"WA";"DOUGLAS";"988029551";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"2065955112";"";""
"BLUE STAR CK                                 ";"412849";"6033509030010001";"98 SCHOUWEILER RD             ";"                         ";"ELMA                    ";"WA";"GRAYS HARBOR";"985419352";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"BLUEDREAM                                    ";"416166";"6033062890010002";"3303 S 35TH STREET            ";"SUITE B-21               ";"TACOMA                  ";"WA";"PIERCE";"984094730";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"BLUEGRASS                                    ";"417358";"6033177010010002";"55 REEVAS BASIN RD            ";"STE A                    ";"TONASKET                ";"WA";"OKANOGAN";"988550000";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"5093223270";"";""
"BMB                                          ";"419740";"6033590790010001";"4380 KAWECKI RD STE E         ";"STE E                    ";"MALAGA                  ";"WA";"CHELAN";"988280000";"MARIJUANA PROCESSOR                ";"PENDING (ISSUED)";"3604172837";"";""
"BMF WASHINGTON                               ";"412149";"6033484270010001";"1725 OCEAN AVE BLDG 15        ";"                         ";"RAYMOND                 ";"WA";"PACIFIC";"985772813";"MARIJUANA PROCESSOR                ";"PENDING (ISSUED)";"2068412455";"";""
"BMF WASHINGTON                               ";"412150";"6033484270010002";"85 PETERS ST BLDG A           ";"                         ";"RAYMOND                 ";"WA";"PACIFIC";"985772917";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"BMF WASHINGTON                               ";"412151";"6033484270010003";"85 PETERS ST BLDG B           ";"                         ";"RAYMOND                 ";"WA";"PACIFIC";"985772917";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"BMT INDUSTRIES                               ";"412727";"6033520770010001";"1106 CANNON WAY STE 7         ";"                         ";"COLVILLE                ";"WA";"STEVENS";"991148701";"MARIJUANA PROCESSOR                ";"PENDING (ISSUED)";"5096907864";"";""
"BONDI FARMS                                  ";"412141";"6033485490010001";"1401 INDUSTRIAL WAY           ";"                         ";"LONGVIEW                ";"WA";"COWLITZ";"986321096";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"3603533200";"";""
"BOTANICA SEATTLE                             ";"412723";"6033503130010001";"145 S HORTON ST               ";"                         ";"SEATTLE                 ";"WA";"KING";"981340000";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"2063358491";"";""
"BOTANICA SEATTLE                             ";"412724";"6033503130010002";"3300 1ST AVE S STE 100        ";"                         ";"SEATTLE                 ";"WA";"KING";"981340000";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"2063358491";"";""
"BOTANICAL ARTS                               ";"415930";"6033582640010001";"30121 HILLIS RD               ";"UNIT B                   ";"ARLINGTON               ";"WA";"SNOHOMISH";"982239386";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"2064322833";"";""
"BOTANICAL SOLUTIONS                          ";"418322";"6033506100010003";"3301 1ST AVE S                ";"                         ";"SEATTLE                 ";"WA";"KING";"981341802";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"3606289795";"";""
"BOTANIMAX                                    ";"415877";"6030166140010002";"41711 STATE ROUTE 2           ";"STE 3                    ";"GOLD BAR                ";"WA";"SNOHOMISH";"982510000";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"2063812200";"";""
"BOTANY UNLIMITED DESIGN & SUPPLY             ";"412061";"6031808180010002";"2505 N COMMERCIAL AVE UNIT C/D";"                         ";"PASCO                   ";"WA";"FRANKLIN";"993019505";"MARIJUANA PROCESSOR                ";"CLOSED (PERMANENT)";"          ";"";""
